,Unnamed: 0,content,cleaned_content,score,at,thumbsUpCount,sentiment_score,final_theme
7625,7625,I love it!,love,5,2020-10-24 10:00:11,0,0.5,Low Signal
7626,7626,Excellent app.,excellent app,5,2020-10-24 09:36:21,0,1.0,Low Signal
7627,7627,Works well for me. Several lists.,works well several lists,5,2020-10-24 09:18:00,0,0.0,User Archetypes & Workflows
7628,7628,A good app,good app,5,2020-10-24 07:39:14,0,0.7,Low Signal
7629,7629,It helps me remember things.,helps remember things,5,2020-10-24 03:41:34,0,0.0,Efficiency
7630,7630,Love that my husband and I can share our lists!,love husband share lists,5,2020-10-24 01:48:58,0,0.5,User Archetypes & Workflows
7631,7631,Beautiful layout and well developed,beautiful layout well developed,5,2020-10-24 01:35:13,1,0.475,Product Usability & Aesthetics
7632,7632,Very good,good,5,2020-10-23 23:38:43,0,0.7,Low Signal
7633,7633,Awesome and multi device sharing.,awesome multi device sharing,5,2020-10-23 22:47:05,0,1.0,Low Signal
7634,7634,Easy to keep yourself organised and prioritise your todos,easy keep organised prioritise todos,5,2020-10-23 21:48:09,0,0.4333333333333333,Product Usability & Aesthetics
7635,7635,Absolutely astonishing!,absolutely astonishing,5,2020-10-23 20:34:31,0,0.5,Noise
7636,7636,Love this app and office 365 in general,love app office general,5,2020-10-23 20:05:57,0,0.275,Low Signal
7637,7637,The new update brings a lot that was desired. Most importantly list sharing with much better approach than wunderlist. But task assigning within the shared list and chat on a particular task is still missing and this is something that still holds me back from fully migrating from Wunderlist.,new update brings lot desired importantly list sharing much better approach wunderlist task assigning within shared list chat particular task still missing something still holds back fully migrating wunderlist,5,2020-10-23 20:04:16,0,0.1671717171717172,Monetization Sentiment
7638,7638,Best of the best,best best,5,2020-10-23 18:56:27,0,1.0,Low Signal
7639,7639,Very nice app must try,nice app must try,5,2020-10-23 18:36:49,0,0.6,Low Signal
7640,7640,Awesome,awesome,5,2020-10-23 18:11:41,0,1.0,Low Signal
7641,7641,"Myself and my husband find this very useful for things we have to do, home repair, groceries, holiday lists.",husband find useful things home repair groceries holiday lists,5,2020-10-23 17:51:00,1,0.3,Retention Drivers
7642,7642,The best thing to type and remember our list,best thing type remember list,5,2020-10-23 17:21:46,0,1.0,Monetization Sentiment
7643,7643,Application is much nice but windows application having much synchronization issues. It would be big improvement if it gets sync across all devices specially windows application.,application much nice windows application much synchronization issues would big improvement gets sync across devices specially windows application,5,2020-10-23 16:02:50,0,0.2892857142857143,Monetization Sentiment
7644,7644,Free,free,5,2020-10-23 14:40:54,0,0.4,Noise
7645,7645,Better than other app,better app,5,2020-10-23 14:40:26,0,0.5,Market Displacement
7646,7646,"I've used Microsoft To-Do list for a while now and really enjoyed the seamless experience of having everything sync across. I love how simple it is to add new items and create new lists. The colour, design and layout is perfectly straightforward, having no clutter. Any actions added sync immediately to other devices using Microsoft To-Do list. I just wish actions added to MyDay list would save to each specific day like on a calendar so I can revisit those events.",ive used microsoft todo list really enjoyed seamless experience everything sync across love simple add new items create new lists colour design layout perfectly straightforward clutter actions added sync immediately devices using microsoft todo list wish actions added myday list would save specific day like calendar revisit events,5,2020-10-23 14:03:22,0,0.218465909090909,Monetization Sentiment
7647,7647,Easy to use and very helpful,easy use helpful,5,2020-10-23 13:39:47,0,0.4333333333333333,Efficiency
7648,7648,This added significantly to my recent productivity hights.,added significantly recent productivity hights,5,2020-10-23 13:39:30,0,0.0,Monetization Sentiment
7649,7649,Nice app.,nice app,5,2020-10-23 12:14:37,0,0.6,Low Signal
7650,7650,Love it,love,5,2020-10-23 11:08:49,0,0.5,Low Signal
7651,7651,Great app Easiest and most customisable app in playstore,great app easiest customisable app playstore,5,2020-10-23 10:54:25,0,0.8,Low Signal
7652,7652,Splendid life-work organizing method,splendid lifework organizing method,5,2020-10-23 10:36:15,0,0.8333333333333334,Efficiency
7653,7653,I'm a student and this app helps me a lot,im student app helps lot,5,2020-10-23 09:43:30,0,0.0,Efficiency
7654,7654,Great app to organise your tasks,great app organise tasks,5,2020-10-23 09:21:13,0,0.8,Monetization Sentiment
7655,7655,"Just what I was looking for, this works for me.",looking works,5,2020-10-23 08:02:34,0,0.0,User Archetypes & Workflows
7656,7656,The preview video sold me after 30s. Didn't even watch the last 15s.,preview video sold didnt even watch last,5,2020-10-23 05:32:56,0,0.0,Noise
7657,7657,Love it!,love,5,2020-10-23 05:20:10,0,0.5,Low Signal
7658,7658,Thank you devs for an amazing app! All in one without the unnecessary waste the others provide for a fee. Strongly recommend anyone reading for download confirmation. Don't forget to cancel your subscription to the other waste of money/space.,thank devs amazing app one without unnecessary waste others provide fee strongly recommend anyone reading download confirmation dont forget cancel subscription waste moneyspace,5,2020-10-23 04:50:34,0,0.0466666666666666,Market Displacement
7659,7659,"Very good app. I tried other apps before, some were simple and some were sophisticated. This one mixed the simplicity and competence.",good app tried apps simple sophisticated one mixed simplicity competence,5,2020-10-23 01:29:39,0,0.3,Market Displacement
7660,7660,"Great for keeping updated with work tasks, administration or groceries",great keeping updated work tasks administration groceries,5,2020-10-23 00:36:35,0,0.8,Monetization Sentiment
7661,7661,"Error: Can't add a step after other with an enter, you ought to go to bottom. // Lacks: Can't search your tasks or, steps, with an option ""search"" into lists or steps sections.",error cant add step enter ought go bottom lacks cant search tasks steps option search lists steps sections,5,2020-10-23 00:10:24,0,0.0,Monetization Sentiment
7662,7662,Amazing! Superb!,amazing superb,5,2020-10-22 22:22:45,0,0.8,Low Signal
7663,7663,Extremely good for work,extremely good work,5,2020-10-22 21:25:20,0,0.7,User Archetypes & Workflows
7664,7664,Love the fact it updates all 3 of my devices,love fact updates devices,5,2020-10-22 20:09:22,0,0.5,Low Signal
7665,7665,Perfect,perfect,5,2020-10-22 17:04:30,0,1.0,Noise
7666,7666,"Simple, but effective",simple effective,5,2020-10-22 16:30:46,0,0.3,Product Usability & Aesthetics
7667,7667,I absolutely love it love it love it this is a good Microsoft to-do list and you can take it anywhere on the phone now and Markoff anything I love it hope it doesn't change its taste just as good as it is now,absolutely love love love good microsoft todo list take anywhere phone markoff anything love hope doesnt change taste good,5,2020-10-22 15:55:27,0,0.5666666666666668,Feature Requests & Friction
7668,7668,"A 5 star because it's the best ToDo app I've tried...and I've tried a lot. Well thought out and well integrated with Office although it works great as a standalone app. I use it for multiple businesses, projects, personal etc.",star best todo app ive triedand ive tried lot well thought well integrated office although works great standalone app use multiple businesses projects personal etc,5,2020-10-22 09:23:43,0,0.45,Monetization Sentiment
7669,7669,"Excellent app. I use it for groceries lists, work to-do lists, camping lists, saving documents etc etc... fantastic and easy to use...",excellent app use groceries lists work todo lists camping lists saving documents etc etc fantastic easy use,5,2020-10-22 09:00:55,0,0.611111111111111,User Archetypes & Workflows
7670,7670,Very useful app.,useful app,5,2020-10-22 08:58:22,0,0.3,Efficiency
7671,7671,Very good tool for day to day use,good tool day day use,5,2020-10-22 08:43:47,0,0.7,Retention Drivers
7672,7672,It will only alarm if you will open the app,alarm open app,5,2020-10-22 08:26:38,0,0.0,Noise
7673,7673,"The best to do app on the market. Very easy to use, very intuitive and logical interface.",best app market easy use intuitive logical interface,5,2020-10-22 08:18:40,0,0.5611111111111111,Product Usability & Aesthetics
7674,7674,Feels very intuitive. The steps feature is awesome. I wish that the other tasks can be merged to another task to form as another step. It would be great to group and order random ideas without needing to look for other related tasks. But my love for this app is there. xx,feels intuitive steps feature awesome wish tasks merged another task form another step would great group order random ideas without needing look related tasks love app xx,5,2020-10-22 06:00:12,0,0.36,Monetization Sentiment
7675,7675,"I love this app!! My family can add things to grocery list from there phones as we run out! Also, great for when I am in the store as well. We can also monitor when chores are being done!",love app family add things grocery list phones run also great store well also monitor chores done,5,2020-10-22 03:39:59,0,0.65,Feature Requests & Friction
7676,7676,Simply superb!!,simply superb,5,2020-10-22 03:03:47,0,1.0,Noise
7677,7677,Best app for planing and to do.. ;],best app planing,5,2020-10-22 02:19:33,0,1.0,Low Signal
7678,7678,Most useful to do list there is. Wish had more time features so i can short tasks by their deadlines (what hour they finish),useful list wish time features short tasks deadlines hour finish,5,2020-10-22 02:00:02,0,0.15,Monetization Sentiment
7679,7679,Excellent,excellent,5,2020-10-21 22:00:16,0,1.0,Low Signal
7680,7680,It is excellent for your Info updated.,excellent info updated,5,2020-10-21 20:49:53,0,1.0,Low Signal
7681,7681,Nice,nice,5,2020-10-21 20:37:04,0,0.6,Low Signal
7682,7682,Helps me get things done,helps get things done,5,2020-10-21 20:27:11,0,0.0,Efficiency
7683,7683,Is only a good list everything you need,good list everything need,5,2020-10-21 19:53:26,0,0.7,User Archetypes & Workflows
7684,7684,Excellent.,excellent,5,2020-10-21 19:36:37,0,1.0,Low Signal
7685,7685,Great for this making,great making,5,2020-10-21 18:19:59,0,0.8,Low Signal
7686,7686,love it,love,5,2020-10-21 18:01:18,0,0.5,Low Signal
7687,7687,Uncomplicated and very useful,uncomplicated useful,5,2020-10-21 17:06:55,0,0.3,Efficiency
7688,7688,Nice 👌,nice,5,2020-10-21 16:04:47,0,0.6,Low Signal
7689,7689,Great,great,5,2020-10-21 14:21:59,0,0.8,Low Signal
7690,7690,"Hands down! Just add more colours or customisation of task colours. Other than that, everything is great!",hands add colours customisation task colours everything great,5,2020-10-21 13:15:57,0,0.8,Feature Requests & Friction
7691,7691,Loved it. It helps me to organize my work. I really recomment the app,loved helps organize work really recomment app,5,2020-10-21 13:02:23,0,0.4499999999999999,Efficiency
7692,7692,Nice app,nice app,5,2020-10-21 11:48:07,0,0.6,Low Signal
7693,7693,"The user interface is simple enough, the whole app in general feels light and clean. I highly recommend",user interface simple enough whole app general feels light clean highly recommend,5,2020-10-21 11:44:03,0,0.168095238095238,Feature Requests & Friction
7694,7694,Great App..,great app,5,2020-10-21 10:48:27,0,0.8,Low Signal
7695,7695,Awesome app. Love that I can choose themes too,awesome app love choose themes,5,2020-10-21 09:58:00,0,0.75,Low Signal
7696,7696,Does what it says and does it well.,says well,5,2020-10-21 07:52:47,0,0.0,Noise
7697,7697,Works well so far,works well far,5,2020-10-21 04:46:37,0,0.1,User Archetypes & Workflows
7698,7698,"Love this app, would definitely recommend to someone looking for an everyday To do list app, you can even share with family members!",love app would definitely recommend someone looking everyday list app even share family members,5,2020-10-21 04:24:55,1,0.0999999999999999,Retention Drivers
7699,7699,Nice app for reminder.,nice app reminder,5,2020-10-21 04:22:22,0,0.6,Efficiency
7700,7700,Excellent product really helps me keep track of my daily simple tasks without having to use OneNote for much bigger efforts. My particular like the auto sync between phone and laptop via cloud,excellent product really helps keep track daily simple tasks without use onenote much bigger efforts particular like auto sync phone laptop via cloud,5,2020-10-21 04:00:04,0,0.2277777777777777,Monetization Sentiment
7701,7701,"Handy, colorfull, easy to use, good integration with PC, user freindly ...",handy colorfull easy use good integration pc user freindly,5,2020-10-21 03:15:50,0,0.5777777777777777,Product Usability & Aesthetics
7702,7702,easy and good interface,easy good interface,5,2020-10-21 02:28:31,0,0.5666666666666667,Product Usability & Aesthetics
7703,7703,Still trying out but great so far. Integrates great with office 365 outlook and planner.,still trying great far integrates great office outlook planner,5,2020-10-21 00:25:19,0,0.5666666666666668,Low Signal
7704,7704,By far the best to do list / task management app. Syncs perfectly with the desktop app as well.,far best list task management app syncs perfectly desktop app well,5,2020-10-20 23:51:05,0,0.7000000000000001,Efficiency
7705,7705,Keeps me organized! Great app :),keeps organized great app,5,2020-10-20 23:15:02,0,0.8,Efficiency
7706,7706,Best list app I have used. It's excellent.,best list app used excellent,5,2020-10-20 22:43:58,0,1.0,User Archetypes & Workflows
7707,7707,"Just use it for lists, works well",use lists works well,5,2020-10-20 19:51:46,0,0.0,User Archetypes & Workflows
7708,7708,Rat tuyet...ok,rat tuyetok,5,2020-10-20 19:30:47,0,0.0,Noise
7709,7709,Good app,good app,5,2020-10-20 18:13:21,0,0.7,Low Signal
7710,7710,Best To- Do App Ever. Easy to use. Better customization and all in one To-Do app.,best app ever easy use better customization one todo app,5,2020-10-20 17:59:28,0,0.6444444444444445,Efficiency
7711,7711,Gr8,gr,5,2020-10-20 17:33:52,0,0.0,Noise
7712,7712,"Easy to work with, interactive, great visual tool. The team is connected and we all work for a commun goal.",easy work interactive great visual tool team connected work commun goal,5,2020-10-20 17:02:50,0,0.4111111111111111,User Archetypes & Workflows
7713,7713,"Simple and elegant, great app.",simple elegant great app,5,2020-10-20 16:12:42,0,0.4333333333333333,Product Usability & Aesthetics
7714,7714,חחח,,5,2020-10-20 15:50:06,0,0.0,Noise
7715,7715,"Handy to to do app, easy to use.",handy app easy use,5,2020-10-20 15:31:45,0,0.5166666666666666,Product Usability & Aesthetics
7716,7716,"So far the best simple to do list app for android. You can share lists of tasks with others easily, for collaboration.",far best simple list app android share lists tasks others easily collaboration,5,2020-10-20 14:47:30,0,0.3833333333333333,Market Displacement
7717,7717,This App is great and it helped me organizing my time. Thank you Microsoft.,app great helped organizing time thank microsoft,5,2020-10-20 09:40:49,0,0.8,Efficiency
7718,7718,Best app ever used,best app ever used,5,2020-10-20 09:24:02,0,1.0,Low Signal
7719,7719,"Luar biasa, membantu dlm penjadualan pertemuan",luar biasa membantu dlm penjadualan pertemuan,5,2020-10-20 08:41:10,0,0.0,Noise
7720,7720,Microsoft always did great. This is the best app to plan your daily life. No ads.❤️. Smooth experience. Awesome UI.,microsoft always great best app plan daily life ads smooth experience awesome ui,5,2020-10-20 08:06:50,0,0.64,Retention Drivers
7721,7721,"I have been using this app since September 2020 and i have got better performance from this app, i love it...... really its helpful for our schedule punctuation",using app since september got better performance app love really helpful schedule punctuation,5,2020-10-20 07:28:40,0,0.3999999999999999,Monetization Sentiment
7722,7722,Practical,practical,5,2020-10-20 07:16:47,0,0.0,Noise
7723,7723,Excellent,excellent,5,2020-10-20 05:14:45,0,1.0,Low Signal
7724,7724,Great convenient app use it for kids chores,great convenient app use kids chores,5,2020-10-19 23:53:04,0,0.8,Low Signal
7725,7725,Easy to use .Nice themes .It is really helpful for a student like me. Thank you Microsoft.😘😘👍👍,easy use nice themes really helpful student like thank microsoft,5,2020-10-19 21:15:36,0,0.411111111111111,Efficiency
7726,7726,"Really like it. Hope to see even more flexibility in the future, but as it is it is a great, simple, functional app and has been great for organizing our family's move-related tasks.",really like hope see even flexibility future great simple functional app great organizing familys moverelated tasks,5,2020-10-19 20:38:19,1,0.36,Monetization Sentiment
7727,7727,"Great app, easy to use!",great app easy use,5,2020-10-19 20:16:02,0,0.6166666666666667,Product Usability & Aesthetics
7728,7728,Best and simple,best simple,5,2020-10-19 19:25:17,0,0.5,Product Usability & Aesthetics
7729,7729,Love it! Wish it synched with google tasks,love wish synched google tasks,5,2020-10-19 18:56:32,0,0.5,Monetization Sentiment
7730,7730,It is a best app for anybody I glad to have this app...,best app anybody glad app,5,2020-10-19 16:40:52,0,0.75,Low Signal
7731,7731,A must have,must,5,2020-10-19 16:16:45,0,0.0,Noise
7732,7732,Very useful.,useful,5,2020-10-19 16:12:35,0,0.3,Efficiency
7733,7733,Awesome app! Would be awesome if there was a calender view,awesome app would awesome calender view,5,2020-10-19 15:35:33,0,1.0,Feature Requests & Friction
7734,7734,A good app,good app,5,2020-10-19 14:23:29,0,0.7,Low Signal
7735,7735,"Loved it so far! Simple, intuitive, just does the work.",loved far simple intuitive work,5,2020-10-19 13:53:04,0,0.2666666666666666,User Archetypes & Workflows
7736,7736,Works well,works well,5,2020-10-19 12:25:13,0,0.0,User Archetypes & Workflows
7737,7737,"Simply love it. My laptop has Windows 10 Pro which is why I discovered it. It is an attractive application and easy to use. With the app downloaded on my phone, my to do list is always at my finger tips. I can now throw away my old paper diaries. Highly recommend.",simply love laptop windows pro discovered attractive application easy use app downloaded phone list always finger tips throw away old paper diaries highly recommend,5,2020-10-19 12:20:20,3,0.3986666666666666,Monetization Sentiment
7738,7738,Great tool,great tool,5,2020-10-19 12:10:22,0,0.8,Low Signal
7739,7739,the best app could upy more,best app could upy,5,2020-10-19 09:22:36,0,1.0,Feature Requests & Friction
7740,7740,"Good app, really helpfull",good app really helpfull,5,2020-10-19 07:58:49,0,0.4499999999999999,Efficiency
7741,7741,The best to do list apps I've ever had.,best list apps ive ever,5,2020-10-19 07:21:44,0,1.0,User Archetypes & Workflows
7742,7742,must have,must,5,2020-10-19 07:15:37,0,0.0,Noise
7743,7743,"simple to use, has dark theme and syncs between different electronics. no ads or anything.",simple use dark theme syncs different electronics ads anything,5,2020-10-19 01:59:17,0,-0.0499999999999999,Product Usability & Aesthetics
7744,7744,Nice app,nice app,5,2020-10-18 23:24:40,0,0.6,Low Signal
7745,7745,Nice in planning,nice planning,5,2020-10-18 22:56:21,0,0.6,Low Signal
7746,7746,Very easy-to-use,easytouse,5,2020-10-18 22:29:43,0,0.0,Product Usability & Aesthetics
7747,7747,Very helpful in planning a day,helpful planning day,5,2020-10-18 22:27:09,0,0.0,Retention Drivers
7748,7748,Wonderful,wonderful,5,2020-10-18 22:18:18,0,1.0,Noise
7749,7749,Exactly the reminders I need to stay productive! Thank you !!!!,exactly reminders need stay productive thank,5,2020-10-18 20:01:22,0,0.25,Monetization Sentiment
7750,7750,it is to use. Keeps me from forgetting my tasks,use keeps forgetting tasks,5,2020-10-18 19:09:42,0,0.0,Monetization Sentiment
7751,7751,Great app,great app,5,2020-10-18 19:08:40,0,0.8,Low Signal
8447,8447,This APP's widgets can't realtime refresh in new android core 10.,apps widgets cant realtime refresh new android core,5,2020-10-27 17:58:38,0,0.1363636363636363,Monetization Sentiment
8448,8448,Great app!,great app,5,2020-10-27 09:43:52,0,0.8,Low Signal
8449,8449,Good,good,5,2020-10-27 07:23:08,0,0.7,Low Signal
8450,8450,"Amazing app. One of the main reasons I like having a smart watch is to keep track of my appointments on my wrist, and this has been one of, if not the best way I've tried of having easy visual access to my daily agenda. The visuals is seeing the hand move towards my meetings and the time listed until then is a great touch as well",amazing app one main reasons like smart watch keep track appointments wrist one best way ive tried easy visual access daily agenda visuals seeing hand move towards meetings time listed great touch well,5,2020-10-26 10:14:04,2,0.4017857142857143,Retention Drivers
8451,8451,This makes it very easy to get a quick glance and understanding of my schedule. I love how it shows how much time is in between and before an appointment. It makes life easier to plan. Great visuals too.,makes easy get quick glance understanding schedule love shows much time appointment makes life easier plan great visuals,5,2020-10-26 08:11:42,0,0.4533333333333333,Efficiency
8452,8452,"Good app. I agree with other reviews, the addition of tasks will make it great. Update: The new edition seems to be less useful. It seems one need the pro version to get it to work well. revised update. The app is very useful to ser in one vie appointments highly recommended",good app agree reviews addition tasks make great update new edition seems less useful seems one need pro version get work well revised update app useful ser one vie appointments highly recommended,5,2020-10-26 03:11:40,0,0.3185281385281385,Monetization Sentiment
8453,8453,Good for those who work well with visual prompts.,good work well visual prompts,5,2020-10-25 21:17:14,0,0.35,Monetization Sentiment
8454,8454,Very nice!,nice,5,2020-10-24 01:15:43,0,0.6,Low Signal
8455,8455,It's nice to see the day at a glance.,nice see day glance,5,2020-10-23 16:57:25,0,0.6,Retention Drivers
8456,8456,It thinks about the day the way I do,thinks day way,5,2020-10-23 14:38:07,0,0.0,Retention Drivers
8457,8457,Best time planner,best time planner,5,2020-10-23 10:40:13,0,1.0,Low Signal
8458,8458,Good app. Thank you. Very helpful 🙂,good app thank helpful,5,2020-10-22 01:35:54,0,0.7,Efficiency
8459,8459,Awesome!,awesome,5,2020-10-21 05:08:03,0,1.0,Low Signal
8460,8460,Good,good,5,2020-10-21 01:30:16,0,0.7,Low Signal
8461,8461,"I love this app...it really helps with planning and the widget really helps. The widget looks like a clock, so it's like a clock and tells you what the schedule is for the day...you can customize the way that you want the clock to look...",love appit really helps planning widget really helps widget looks like clock like clock tells schedule dayyou customize way want clock look,5,2020-10-20 19:08:03,0,0.3,Retention Drivers
8462,8462,Amazing 👏,amazing,5,2020-10-20 18:55:39,0,0.6000000000000001,Low Signal
8463,8463,Great app. Must have.,great app must,5,2020-10-20 18:15:29,0,0.8,Low Signal
8464,8464,This is all i ever wanted from a calendar.,ever wanted calendar,5,2020-10-20 12:57:10,0,0.0,Efficiency
8465,8465,Extremely easy and user friendly. This app is amazing for visualising your day. Works a treat for people with busy schedules or people exploring time blocking.,extremely easy user friendly app amazing visualising day works treat people busy schedules people exploring time blocking,5,2020-10-20 12:53:35,0,0.3770833333333334,Retention Drivers
8466,8466,Used on Motorola phone. Synchronization to Google let me get all my notfactions on my Samsung phone my windows PC and three different Linux flavors from ubuntu 20.04 to Arch to Parott OS.,used motorola phone synchronization google let get notfactions samsung phone windows pc three different linux flavors ubuntu arch parott os,5,2020-10-20 10:08:29,0,0.0,Noise
8467,8467,"Really interesting app, and very nice arrangement.",really interesting app nice arrangement,5,2020-10-20 09:02:10,0,0.55,Low Signal
8468,8468,Productivity over 9000.....,productivity,5,2020-10-19 22:19:44,0,0.0,Monetization Sentiment
8469,8469,Excellent app to manage time and tasks,excellent app manage time tasks,5,2020-10-19 13:01:26,0,1.0,Monetization Sentiment
8470,8470,Still early in system but finding useful as tool to manage time,still early system finding useful tool manage time,5,2020-10-19 09:58:18,0,0.2,Efficiency
8471,8471,Easy to use!,easy use,5,2020-10-19 05:09:53,0,0.4333333333333333,Product Usability & Aesthetics
8472,8472,"Really nice visualization of your calendar events. (Not sure if it's there already, but I'm missing reminders support)",really nice visualization calendar events sure already im missing reminders support,5,2020-10-18 19:21:07,0,0.3,Efficiency
8473,8473,Download several apps to compare and i have sticked to this instead for my calendar and tasks,download several apps compare sticked instead calendar tasks,5,2020-10-18 08:00:00,0,0.0,Monetization Sentiment
8474,8474,I just love its simplicity,love simplicity,5,2020-10-17 22:29:25,0,0.5,Low Signal
8475,8475,Really good app! The widget replaced the clock on my main screen as soon as I realized how effective it was at keeping me on schedule.,really good app widget replaced clock main screen soon realized effective keeping schedule,5,2020-10-17 13:32:01,0,0.4888888888888889,Market Displacement
8476,8476,This is the App that i've been waiting for,app ive waiting,5,2020-10-17 06:42:21,0,0.0,Noise
8477,8477,Like it... Would like to remove ads..,like would like remove ads,5,2020-10-16 22:39:01,0,0.0,Feature Requests & Friction
8478,8478,Good,good,5,2020-10-15 08:43:56,0,0.7,Low Signal
8479,8479,simple gui for the user,simple gui user,5,2020-10-15 02:18:16,0,0.0,Product Usability & Aesthetics
8480,8480,"(Works now) Time stops in Adroid 10 (Upd: ok will try. Thanks for the quick response!) (Upd: it still doesn't work) (Upd: thanks for your help once again, but i've tired all means to no avail) (Upd: it worked when i removed the widget and re-applied it! Thank u for the great support!)",works time stops adroid upd ok try thanks quick response upd still doesnt work upd thanks help ive tired means avail upd worked removed widget reapplied thank u great support,5,2020-10-14 11:07:09,0,0.2722222222222222,Efficiency
8481,8481,"Good app, just hope they add reminders soon, there are adds but that's okay",good app hope add reminders soon adds thats okay,5,2020-10-14 00:05:54,0,0.6,Efficiency
8482,8482,Nice! It will track my personal calendar!,nice track personal calendar,5,2020-10-13 17:23:35,0,0.3,Efficiency
8483,8483,"Bagus aplikasinya, atur jadwal jd lebi gampang dan termonitor krn bisa sync sm microsoft calender. Definitely worth it",bagus aplikasinya atur jadwal jd lebi gampang dan termonitor krn bisa sync sm microsoft calender definitely worth,5,2020-10-13 10:01:28,0,0.3,Monetization Sentiment
8484,8484,"Still learning the app but so far, so good. Dànko 🤘🏿",still learning app far good dnko,5,2020-10-12 20:50:18,0,0.3999999999999999,Low Signal
8485,8485,It's definitely helpful 😌,definitely helpful,5,2020-10-12 13:40:49,0,0.0,Efficiency
8486,8486,"It is exactly what I wanted, I used to scramble up my meetings and then I was searching for something visual and something that would sort out my times... and then I found it 😍 have been in Love with it so far. all the best to the developers 👍",exactly wanted used scramble meetings searching something visual something would sort times found love far best developers,5,2020-10-12 11:23:44,0,0.37,Efficiency
8487,8487,Love this on my home screen. Thank you!!!!,love home screen thank,5,2020-10-12 03:55:31,0,0.5,Low Signal
8488,8488,It is simple and easy to use! I like it very much and have used it for almost 1 year.,simple easy use like much used almost year,5,2020-10-12 01:15:40,0,0.2111111111111111,Retention Drivers
8489,8489,"Super helpful for my ADHD, and the dark mode is soooo much better",super helpful adhd dark mode soooo much better,5,2020-10-10 20:36:57,0,0.2277777777777777,Efficiency
8490,8490,"Amazing app, PLEASE MAKE A SMART WATCH FACE FOR THIS APP!!!!!!!!!!!!!!!",amazing app please make smart watch face app,5,2020-10-09 22:40:09,0,0.4071428571428572,Low Signal
8491,8491,Best one,best one,5,2020-10-09 10:10:04,0,1.0,Low Signal
8492,8492,Love having the visual to show time in a spatial way,love visual show time spatial way,5,2020-10-09 06:32:34,0,0.25,Low Signal
8493,8493,Update: They are slow but they update and sync slowly. Overall very good app. Very buggy with time. The times are off. I think it's a sync issue with google calendar. It doesn't work even after fixing sync issues.,update slow update sync slowly overall good app buggy time times think sync issue google calendar doesnt work even fixing sync issues,5,2020-10-09 01:54:34,0,0.1333333333333333,User Archetypes & Workflows
8494,8494,When i downloaded this application Sir.. Really.. I am succeeding in my career.... There is no application like it... Sir thanks to u.. We cant explain that what have u gave us.,downloaded application sir really succeeding career application like sir thanks u cant explain u gave us,5,2020-10-08 20:54:30,0,0.2,Noise
8495,8495,Helps me to see my day & the time I have between engagements at a glance. Super helpful,helps see day time engagements glance super helpful,5,2020-10-08 20:53:43,0,0.3333333333333333,Retention Drivers
8496,8496,"Awesome app, Love it",awesome app love,5,2020-10-08 20:45:10,0,0.75,Low Signal
8497,8497,"Best visual tool for time management. All my I phone friends are jealous. It seriously saves me, I am a visual person and seeing the time in this way helps me make my hectic schedule.",best visual tool time management phone friends jealous seriously saves visual person seeing time way helps make hectic schedule,5,2020-10-08 13:53:53,0,0.1666666666666666,Efficiency
8498,8498,Great app. Super useful. Helps me to organize my day. The layout is nice to look at.,great app super useful helps organize day layout nice look,5,2020-10-08 12:31:20,0,0.5083333333333333,Retention Drivers
8499,8499,One of my favorite application.,one favorite application,5,2020-10-08 11:02:32,0,0.5,Noise
8500,8500,It's been super helpful in managing my ADD time management problem.,super helpful managing add time management problem,5,2020-10-08 05:38:30,0,0.3333333333333333,Monetization Sentiment
8501,8501,Love it.....,love,5,2020-10-08 02:03:42,0,0.5,Low Signal
8502,8502,Makes it easy to see whats ahead on the agenda,makes easy see whats ahead agenda,5,2020-10-07 22:30:13,0,0.4333333333333333,Product Usability & Aesthetics
8503,8503,Very goood,goood,5,2020-10-07 21:50:06,0,0.0,Noise
8504,8504,"Awesome! So useful. From my class time table to assignment submission, tests, seminars, webinars, never missed anything. Just one glance and i know what my whole day is and during the day i can see when is coming next and what i have completed so far. It's an amaaaazing app.",awesome useful class time table assignment submission tests seminars webinars never missed anything one glance know whole day day see coming next completed far amaaaazing app,5,2020-10-07 18:49:54,0,0.32,Retention Drivers
8505,8505,Well made and very useful,well made useful,5,2020-10-07 17:50:57,0,0.3,Efficiency
8506,8506,Very use full to manage our time well👌👌,use full manage time well,5,2020-10-07 11:21:08,0,0.35,Efficiency
8507,8507,Ok by far the best planner anyone could have ..i loved it ♥︎♥︎♥︎and it has no ads and totally offline,ok far best planner anyone could loved ads totally offline,5,2020-10-06 17:13:46,0,0.4599999999999999,Feature Requests & Friction
8508,8508,Love this app. Had it on my last 4 phones. I gotta have sextograph in my life!,love app last phones gotta sextograph life,5,2020-10-06 08:14:19,0,0.25,Efficiency
8509,8509,Superb functionality and visual info,superb functionality visual info,5,2020-10-04 18:51:58,0,0.5,Efficiency
8510,8510,Nice app for time management,nice app time management,5,2020-10-04 06:17:20,0,0.6,Efficiency
8511,8511,Does what it says is does.,says,5,2020-10-03 22:15:09,0,0.0,Noise
8512,8512,"Yes,definitely this app is convincing",yesdefinitely app convincing,5,2020-10-03 20:28:46,0,0.5,Noise
8513,8513,Very useful and user-friendly app. Best schedule app I've ever used for today. Thanks a lot!,useful userfriendly app best schedule app ive ever used today thanks lot,5,2020-10-03 11:06:48,0,0.5,Retention Drivers
